id,customer_id,restaurant_id,driver_id,order_timestamp,items,item_count,subtotal,delivery_fee,tip,total,estimated_delivery_min,actual_delivery_min,status,cancellation_reason,rating
1669,4560,104,11,2024-01-25 20:32:42,Brisket Plate,1,8.37,4.99,0.52,13.88,40,46.0,delivered,,5.0
1670,4725,111,31,2024-01-25 20:38:18,"Kung Pao Chicken, Chicken Burrito Bowl",2,17.51,4.99,5.97,28.47,51,59.0,delivered,,4.0
1671,629,20,19,2024-01-25 20:51:17,Kung Pao Chicken,1,10.18,4.99,1.15,16.32,15,17.0,delivered,,4.0
1672,2467,7,22,2024-01-25 20:53:21,Classic Cheeseburger,1,13.83,4.99,2.11,20.93,16,18.0,delivered,,4.0
1673,5417,13,12,2024-01-25 21:18:34,"Pepperoni Pizza Large, Chicken Burrito Bowl",2,20.26,4.99,0.95,26.2,43,45.0,delivered,,4.0
1674,2355,10,42,2024-01-25 21:18:52,Dragon Roll,1,13.8,4.99,2.52,21.31,38,33.0,delivered,,4.0
1675,2285,81,2,2024-01-25 21:29:37,"Brisket Plate, Butter Chicken",2,29.91,4.99,5.57,40.47,25,33.0,delivered,,3.0
1676,2293,11,10,2024-01-25 21:33:54,"Green Curry, Salmon Roll Combo",2,26.21,4.99,4.25,35.45,19,19.0,delivered,,3.0
1677,6108,118,9,2024-01-25 21:37:48,General Tso's Chicken,1,13.27,4.99,2.73,20.99,40,54.0,delivered,,2.0
1678,3524,73,24,2024-01-25 21:47:37,Butter Chicken,1,11.54,4.99,2.34,18.87,34,42.0,delivered,,3.0
1679,5845,31,24,2024-01-25 21:47:47,"Pepperoni Pizza Large, Caesar Salad",2,18.8,4.99,0.91,24.7,26,32.0,delivered,,4.0
1680,6676,35,19,2024-01-25 22:34:24,Acai Bowl,1,9.26,4.99,1.96,16.21,37,39.0,delivered,,4.0
1681,3553,33,22,2024-01-26 11:27:09,"Chicken Burrito Bowl, Dragon Roll",2,19.54,4.99,3.85,28.38,34,30.0,delivered,,3.0
1682,170,34,16,2024-01-26 12:02:32,"Margherita Pizza, Lamb Vindaloo, Green Curry",3,30.04,4.99,6.35,41.38,40,54.0,delivered,,3.0
1683,4042,73,9,2024-01-26 12:15:30,"Green Curry, Chicken Tenders Basket, Fish Tacos, BBQ Pulled Pork Sandwich",4,46.32,4.99,9.67,60.98,27,,cancelled,Restaurant too busy,
1684,1701,46,42,2024-01-26 12:16:48,10-Piece Wings,1,10.06,4.99,1.18,16.23,31,40.0,delivered,,3.0
1685,7232,101,16,2024-01-26 12:29:13,"Pho Bo, Dragon Roll, 10-Piece Wings",3,36.75,4.99,14.15,55.89,37,38.0,delivered,,2.0
1686,7525,21,18,2024-01-26 12:41:09,BBQ Pulled Pork Sandwich,1,12.96,4.99,1.6,19.55,36,31.0,delivered,,3.0
1687,2581,45,7,2024-01-26 12:49:15,"Classic Cheeseburger, Margherita Pizza, Pho Bo",3,44.44,4.99,8.54,57.97,36,32.0,delivered,,3.0
1688,7649,21,31,2024-01-26 12:58:01,Pad Thai,1,15.87,4.99,2.3,23.16,44,47.0,delivered,,4.0
1689,6053,9,41,2024-01-26 13:05:00,Green Curry,1,13.52,4.99,2.61,21.12,28,,cancelled,Customer changed mind,
1690,3693,82,43,2024-01-26 13:07:15,"Brisket Plate, Butter Chicken",2,24.77,4.99,6.67,36.43,36,42.0,delivered,,4.0
1691,6808,5,25,2024-01-26 13:32:04,"Brisket Plate, Lamb Vindaloo, BBQ Pulled Pork Sandwich",3,44.56,4.99,17.05,66.6,49,58.0,delivered,,4.0
1692,946,48,18,2024-01-26 13:59:45,"Chicken Burrito Bowl, Pad Thai, 10-Piece Wings",3,38.96,4.99,8.79,52.74,21,19.0,delivered,,4.0
1693,5326,42,14,2024-01-26 14:00:59,Green Curry,1,12.44,4.99,3.8,21.23,27,28.0,delivered,,3.0
1694,4943,79,4,2024-01-26 14:33:37,"Caesar Salad, Pad Thai, Chicken Tenders Basket, Pho Bo",4,59.47,4.99,16.51,80.97,41,39.0,delivered,,4.0
1695,800,94,39,2024-01-26 15:03:25,Classic Cheeseburger,1,21.41,4.99,6.44,32.84,31,,cancelled,Customer unreachable at delivery,
1696,6223,71,16,2024-01-26 15:34:55,"Fish Tacos, Salmon Roll Combo",2,30.72,4.99,7.34,43.05,44,47.0,delivered,,4.0
1697,1165,3,13,2024-01-26 15:42:58,Pad Thai,1,14.74,4.99,1.44,21.17,24,29.0,delivered,,4.0
1698,4179,78,29,2024-01-26 15:45:16,"BBQ Pulled Pork Sandwich, Pepperoni Pizza Large, Butter Chicken",3,59.82,4.99,5.38,70.19,33,36.0,delivered,,4.0
1699,6352,92,2,2024-01-26 15:47:30,"Classic Cheeseburger, General Tso's Chicken",2,22.73,4.99,5.83,33.55,38,30.0,delivered,,4.0
1700,1936,42,5,2024-01-26 16:19:46,"Dragon Roll, Acai Bowl, Pho Bo, BBQ Pulled Pork Sandwich",4,57.29,4.99,11.39,73.67,24,24.0,delivered,,3.0
1701,1560,81,43,2024-01-26 16:39:00,"Kung Pao Chicken, Dragon Roll, Margherita Pizza, Acai Bowl",4,66.13,4.99,12.5,83.62,29,30.0,delivered,,4.0
1702,5178,14,18,2024-01-26 16:41:59,"Fish Tacos, Classic Cheeseburger, Lamb Vindaloo",3,35.02,4.99,11.15,51.16,48,54.0,delivered,,3.0
1703,5222,39,36,2024-01-26 17:01:15,Lamb Vindaloo,1,10.45,4.99,1.65,17.09,25,32.0,delivered,,4.0
1704,2239,16,38,2024-01-26 17:12:49,"Pad Thai, Chicken Burrito Bowl, Lamb Vindaloo, Acai Bowl",4,40.88,4.99,7.14,53.01,33,28.0,delivered,,4.0
1705,1951,87,7,2024-01-26 18:03:42,"10-Piece Wings, Chicken Burrito Bowl, Chicken Tenders Basket, Margherita Pizza",4,64.86,4.99,13.19,83.04,42,47.0,delivered,,4.0
1706,1529,102,29,2024-01-26 18:08:20,Acai Bowl,1,14.51,4.99,3.84,23.34,21,23.0,delivered,,4.0
1707,2532,54,35,2024-01-26 18:22:31,"Lamb Vindaloo, Butter Chicken",2,25.62,4.99,3.53,34.14,46,39.0,delivered,,4.0
1708,2926,4,44,2024-01-26 18:25:15,"BBQ Pulled Pork Sandwich, Kung Pao Chicken",2,16.55,4.99,4.89,26.43,32,36.0,delivered,,3.0
1709,4306,80,32,2024-01-26 18:34:43,"General Tso's Chicken, Dragon Roll, Chicken Burrito Bowl, Pho Bo",4,39.14,4.99,4.51,48.64,26,30.0,delivered,,4.0
1710,3847,28,12,2024-01-26 18:47:44,"BBQ Pulled Pork Sandwich, Margherita Pizza, Pho Bo, Kung Pao Chicken",4,61.88,4.99,10.39,77.26,28,32.0,delivered,,4.0
1711,662,4,35,2024-01-26 18:56:40,"Kung Pao Chicken, Margherita Pizza, Brisket Plate, Green Curry",4,42.33,4.99,1.36,48.68,56,55.0,delivered,,5.0
1712,4781,52,39,2024-01-26 19:01:08,10-Piece Wings,1,8.0,4.99,0.0,12.99,42,48.0,delivered,,4.0
1713,7749,108,4,2024-01-26 19:08:45,"Butter Chicken, Lamb Vindaloo, Salmon Roll Combo",3,19.84,4.99,4.65,29.48,24,20.0,delivered,,4.0
1714,4061,43,13,2024-01-26 19:10:24,"Chicken Tenders Basket, Classic Cheeseburger, Pepperoni Pizza Large, Pad Thai",4,29.11,4.99,5.69,39.79,36,,cancelled,Restaurant too busy,
1715,4605,57,20,2024-01-26 19:12:57,Acai Bowl,1,13.3,4.99,1.09,19.38,27,27.0,delivered,,3.0
1716,6667,17,28,2024-01-26 19:14:20,"Dragon Roll, Fish Tacos, Acai Bowl, Margherita Pizza",4,89.1,4.99,14.36,108.45,22,27.0,delivered,,3.0
1717,6,91,22,2024-01-26 19:28:52,"General Tso's Chicken, Pepperoni Pizza Large, Acai Bowl, Chicken Burrito Bowl",4,90.2,4.99,18.67,113.86,28,29.0,delivered,,3.0
1718,1092,47,32,2024-01-26 19:31:15,"Pad Thai, Kung Pao Chicken, Green Curry, Fish Tacos",4,51.06,4.99,12.08,68.13,19,18.0,delivered,,3.0
1719,587,91,13,2024-01-26 19:35:05,"Green Curry, Pho Bo",2,63.21,4.99,13.74,81.94,48,40.0,delivered,,4.0
1720,6407,52,35,2024-01-26 19:59:50,"10-Piece Wings, Salmon Roll Combo, Chicken Tenders Basket, Classic Cheeseburger",4,37.21,4.99,8.98,51.18,35,33.0,delivered,,4.0
1721,6989,64,41,2024-01-26 20:01:19,"Acai Bowl, General Tso's Chicken, BBQ Pulled Pork Sandwich, Dragon Roll",4,69.71,4.99,22.17,96.87,40,44.0,delivered,,5.0
1722,4387,87,35,2024-01-26 20:17:48,"Butter Chicken, Chicken Tenders Basket, General Tso's Chicken",3,70.03,4.99,16.21,91.23,15,18.0,delivered,,3.0
1723,1937,115,44,2024-01-26 20:18:51,"Chicken Tenders Basket, Green Curry, Pepperoni Pizza Large, Fish Tacos",4,35.58,4.99,7.95,48.52,31,27.0,delivered,,5.0
1724,7161,43,22,2024-01-26 20:31:08,"Fish Tacos, Salmon Roll Combo",2,21.95,4.99,5.35,32.29,30,31.0,delivered,,3.0
1725,4318,69,29,2024-01-26 20:39:21,"Caesar Salad, 10-Piece Wings, Pad Thai, Green Curry",4,53.79,4.99,7.6,66.38,30,21.0,delivered,,5.0
1726,6945,117,15,2024-01-26 20:47:26,BBQ Pulled Pork Sandwich,1,8.0,4.99,1.43,14.42,32,38.0,delivered,,4.0
1727,6462,9,9,2024-01-26 20:51:21,Acai Bowl,1,15.6,4.99,3.9,24.49,29,,cancelled,Item unavailable,
1728,570,78,34,2024-01-26 21:03:24,"Caesar Salad, Dragon Roll, 10-Piece Wings, Fish Tacos",4,72.29,4.99,12.57,89.85,39,41.0,delivered,,2.0
1729,2439,75,1,2024-01-26 21:06:38,"Dragon Roll, Brisket Plate, Green Curry",3,46.46,4.99,5.2,56.65,45,36.0,delivered,,3.0
1730,4503,105,4,2024-01-26 21:14:05,"Kung Pao Chicken, Caesar Salad, BBQ Pulled Pork Sandwich, Salmon Roll Combo",4,33.58,4.99,9.92,48.49,50,51.0,delivered,,4.0
1731,2931,53,25,2024-01-26 21:15:40,Fish Tacos,1,13.86,4.99,4.85,23.7,15,15.0,delivered,,3.0
1732,180,98,18,2024-01-26 22:33:00,Pepperoni Pizza Large,1,12.44,4.99,3.15,20.58,40,43.0,delivered,,3.0
1733,3886,31,15,2024-01-26 22:47:48,Pho Bo,1,9.85,4.99,1.83,16.67,43,49.0,delivered,,4.0
1734,7784,105,1,2024-01-26 22:48:12,"Pho Bo, Butter Chicken, 10-Piece Wings, Green Curry",4,44.3,4.99,2.78,52.07,50,59.0,delivered,,4.0
1735,2128,17,38,2024-01-26 22:56:53,"Pepperoni Pizza Large, Green Curry",2,42.61,4.99,7.26,54.86,42,29.0,delivered,,5.0
1736,6082,80,19,2024-01-27 11:03:27,"Green Curry, Lamb Vindaloo",2,18.22,4.99,2.03,25.24,25,27.0,delivered,,4.0
1737,7834,94,34,2024-01-27 11:04:11,Chicken Burrito Bowl,1,21.61,4.99,5.05,31.65,38,40.0,delivered,,3.0
1738,6836,13,42,2024-01-27 11:12:50,"Classic Cheeseburger, Salmon Roll Combo, Margherita Pizza",3,30.05,4.99,4.42,39.46,40,41.0,delivered,,3.0
1739,375,86,11,2024-01-27 11:19:07,"Fish Tacos, Classic Cheeseburger, Butter Chicken, BBQ Pulled Pork Sandwich",4,74.16,4.99,0.0,79.15,37,38.0,delivered,,3.0
1740,5032,47,15,2024-01-27 11:37:19,Salmon Roll Combo,1,10.79,4.99,1.82,17.6,38,42.0,delivered,,5.0
1741,1127,103,40,2024-01-27 11:47:18,"Fish Tacos, Dragon Roll, Acai Bowl",3,44.43,4.99,7.25,56.67,42,38.0,delivered,,4.0
1742,1933,21,11,2024-01-27 11:49:41,"BBQ Pulled Pork Sandwich, Acai Bowl, Margherita Pizza",3,42.08,4.99,1.64,48.71,27,37.0,delivered,,4.0
1743,5602,80,29,2024-01-27 12:01:01,"Acai Bowl, Caesar Salad, BBQ Pulled Pork Sandwich",3,34.05,4.99,8.95,47.99,50,46.0,delivered,,5.0
1744,940,25,18,2024-01-27 12:09:45,"Lamb Vindaloo, Chicken Tenders Basket, Brisket Plate, Kung Pao Chicken",4,43.59,4.99,5.63,54.21,35,35.0,delivered,,5.0
1745,4330,31,4,2024-01-27 12:13:20,"Dragon Roll, Chicken Burrito Bowl, Acai Bowl, Fish Tacos",4,44.56,4.99,3.45,53.0,36,31.0,delivered,,4.0
1746,6659,82,26,2024-01-27 12:27:09,"Acai Bowl, Margherita Pizza, General Tso's Chicken",3,23.77,4.99,5.86,34.62,42,45.0,delivered,,3.0
1747,7786,84,41,2024-01-27 12:31:23,Green Curry,1,13.16,4.99,1.66,19.81,49,65.0,delivered,,4.0
1748,2490,51,15,2024-01-27 12:31:26,"Classic Cheeseburger, Acai Bowl",2,31.87,4.99,5.18,42.04,31,33.0,delivered,,4.0
1749,2803,51,32,2024-01-27 12:53:57,"Caesar Salad, Chicken Burrito Bowl, Pepperoni Pizza Large",3,37.01,4.99,2.39,44.39,30,32.0,delivered,,3.0
1750,7153,27,24,2024-01-27 12:55:53,Pho Bo,1,11.81,4.99,2.46,19.26,49,54.0,delivered,,5.0
1751,1111,21,39,2024-01-27 12:57:47,"Pepperoni Pizza Large, Pho Bo",2,24.91,4.99,2.83,32.73,42,31.0,delivered,,4.0
1752,3319,1,29,2024-01-27 13:03:39,"Kung Pao Chicken, Pad Thai, Lamb Vindaloo",3,38.56,4.99,9.49,53.04,37,37.0,delivered,,4.0
1753,5948,29,17,2024-01-27 13:13:15,"Chicken Burrito Bowl, Butter Chicken, General Tso's Chicken",3,29.57,4.99,3.36,37.92,30,27.0,delivered,,5.0
1754,7811,64,13,2024-01-27 13:14:57,Green Curry,1,18.29,4.99,0.85,24.13,34,27.0,delivered,,4.0
1755,4135,82,9,2024-01-27 13:16:55,"Caesar Salad, Green Curry, 10-Piece Wings",3,42.52,4.99,10.97,58.48,34,30.0,delivered,,4.0
1756,4809,33,27,2024-01-27 13:19:42,"Chicken Tenders Basket, Acai Bowl, Chicken Burrito Bowl",3,28.47,4.99,8.4,41.86,15,16.0,delivered,,4.0
1757,6666,108,43,2024-01-27 13:23:12,"Pho Bo, Classic Cheeseburger, Caesar Salad, Dragon Roll",4,29.35,4.99,0.66,35.0,44,57.0,delivered,,4.0
1758,4077,68,30,2024-01-27 13:38:52,"10-Piece Wings, Green Curry",2,29.03,4.99,5.81,39.83,38,,cancelled,No drivers available,
1759,4506,28,12,2024-01-27 13:43:48,"Butter Chicken, Chicken Tenders Basket, Brisket Plate, Pho Bo",4,47.99,4.99,1.5,54.48,35,29.0,delivered,,3.0
1760,3995,67,27,2024-01-27 14:00:20,"Kung Pao Chicken, 10-Piece Wings, Pad Thai, Caesar Salad",4,77.99,4.99,13.45,96.43,29,31.0,delivered,,3.0
1761,3668,23,17,2024-01-27 14:43:33,10-Piece Wings,1,10.08,4.99,1.61,16.68,33,26.0,delivered,,4.0
1762,3865,81,29,2024-01-27 14:52:13,"Chicken Tenders Basket, BBQ Pulled Pork Sandwich",2,20.32,4.99,6.34,31.65,28,33.0,delivered,,5.0
1763,7421,58,13,2024-01-27 14:54:27,"Pepperoni Pizza Large, Green Curry, Pad Thai",3,39.63,4.99,9.02,53.64,25,24.0,delivered,,4.0
1764,7871,35,7,2024-01-27 15:19:46,"Butter Chicken, Pad Thai, 10-Piece Wings, Pho Bo",4,45.83,4.99,3.08,53.9,43,53.0,delivered,,3.0
1765,5803,14,39,2024-01-27 15:45:53,"BBQ Pulled Pork Sandwich, Salmon Roll Combo, Pepperoni Pizza Large",3,42.03,4.99,7.74,54.76,31,37.0,delivered,,4.0
1766,1236,18,45,2024-01-27 16:35:51,Margherita Pizza,1,14.77,4.99,3.06,22.82,31,23.0,delivered,,3.0
1767,5451,111,34,2024-01-27 16:45:38,"BBQ Pulled Pork Sandwich, Butter Chicken, Margherita Pizza",3,35.72,4.99,7.95,48.66,39,43.0,delivered,,3.0
1768,2891,6,10,2024-01-27 17:11:02,"Kung Pao Chicken, Chicken Burrito Bowl",2,31.73,4.99,6.65,43.37,23,18.0,delivered,,3.0
1769,136,37,5,2024-01-27 17:16:55,"BBQ Pulled Pork Sandwich, Classic Cheeseburger, Acai Bowl",3,29.95,4.99,6.63,41.57,22,19.0,delivered,,4.0
1770,7851,35,40,2024-01-27 17:17:05,"Brisket Plate, Margherita Pizza, Pad Thai, Classic Cheeseburger",4,39.69,4.99,5.77,50.45,45,46.0,delivered,,4.0
1771,3891,116,41,2024-01-27 17:30:55,"Pad Thai, Acai Bowl, Brisket Plate, BBQ Pulled Pork Sandwich",4,29.57,4.99,3.11,37.67,37,35.0,delivered,,3.0
1772,2172,59,29,2024-01-27 17:47:23,"Pepperoni Pizza Large, Margherita Pizza",2,27.92,4.99,2.97,35.88,24,32.0,delivered,,4.0
1773,883,118,7,2024-01-27 17:54:31,"Caesar Salad, 10-Piece Wings, Green Curry",3,19.59,4.99,6.39,30.97,21,27.0,delivered,,5.0
1774,6418,68,6,2024-01-27 18:00:14,"Chicken Burrito Bowl, Butter Chicken",2,28.53,4.99,4.71,38.23,18,19.0,delivered,,3.0
1775,3703,110,31,2024-01-27 18:24:41,"Chicken Tenders Basket, Classic Cheeseburger, Brisket Plate, 10-Piece Wings",4,35.91,4.99,7.22,48.12,43,54.0,delivered,,4.0
1776,6162,65,28,2024-01-27 18:24:57,"Caesar Salad, Chicken Burrito Bowl",2,35.36,4.99,6.58,46.93,15,17.0,delivered,,3.0
1777,2464,112,39,2024-01-27 18:28:56,"Butter Chicken, Pho Bo",2,15.38,4.99,1.24,21.61,29,31.0,delivered,,2.0
1778,6295,54,27,2024-01-27 18:30:31,"Salmon Roll Combo, Kung Pao Chicken",2,25.47,4.99,3.34,33.8,41,41.0,delivered,,4.0
1779,1093,53,23,2024-01-27 18:38:27,"Acai Bowl, Fish Tacos",2,18.44,4.99,2.03,25.46,31,,cancelled,Excessive wait time,
1780,3717,69,6,2024-01-27 18:42:57,"Fish Tacos, Brisket Plate, Dragon Roll, Margherita Pizza",4,52.67,4.99,12.92,70.58,50,33.0,delivered,,4.0
1781,1178,93,44,2024-01-27 18:54:57,Pepperoni Pizza Large,1,21.13,4.99,3.44,29.56,43,,cancelled,Item unavailable,
1782,3266,55,23,2024-01-27 18:55:29,"Chicken Tenders Basket, Butter Chicken, Brisket Plate, Pho Bo",4,35.11,4.99,4.6,44.7,32,32.0,delivered,,3.0
1783,6735,48,32,2024-01-27 18:58:06,"Pepperoni Pizza Large, Pad Thai, Classic Cheeseburger",3,54.77,4.99,5.72,65.48,39,49.0,delivered,,4.0
1784,7187,41,15,2024-01-27 18:59:41,Dragon Roll,1,13.28,4.99,2.37,20.64,39,39.0,delivered,,2.0
1785,2223,104,39,2024-01-27 19:01:20,BBQ Pulled Pork Sandwich,1,9.27,4.99,0.93,15.19,37,48.0,delivered,,4.0
1786,6981,49,1,2024-01-27 19:01:22,"Brisket Plate, General Tso's Chicken, Caesar Salad",3,21.85,4.99,4.59,31.43,50,49.0,delivered,,4.0
1787,2345,12,41,2024-01-27 19:02:25,"Pho Bo, Butter Chicken, Chicken Burrito Bowl",3,31.38,4.99,8.3,44.67,24,29.0,delivered,,4.0
1788,6024,13,23,2024-01-27 19:03:22,"Dragon Roll, Caesar Salad, Classic Cheeseburger",3,41.65,4.99,11.62,58.26,25,26.0,delivered,,3.0
1789,2648,20,17,2024-01-27 19:16:50,"Fish Tacos, Butter Chicken, Brisket Plate, Dragon Roll",4,71.34,4.99,9.92,86.25,46,,cancelled,Customer changed mind,
1790,306,94,8,2024-01-27 19:18:25,"Margherita Pizza, Brisket Plate, 10-Piece Wings, Pad Thai",4,87.0,4.99,16.82,108.81,25,26.0,delivered,,3.0
1791,3213,111,45,2024-01-27 19:20:59,"Pho Bo, Classic Cheeseburger, Acai Bowl",3,29.98,4.99,7.2,42.17,35,36.0,delivered,,4.0
1792,7824,44,14,2024-01-27 19:21:06,"Lamb Vindaloo, Classic Cheeseburger",2,26.46,4.99,6.01,37.46,47,38.0,delivered,,5.0
1793,4801,81,20,2024-01-27 19:25:58,"Lamb Vindaloo, Pho Bo",2,17.41,4.99,4.38,26.78,25,34.0,delivered,,2.0
1794,857,56,18,2024-01-27 19:28:04,"Acai Bowl, Pepperoni Pizza Large",2,31.72,4.99,4.31,41.02,39,38.0,delivered,,4.0
1795,4149,45,41,2024-01-27 19:31:34,"Dragon Roll, Lamb Vindaloo, Kung Pao Chicken, Margherita Pizza",4,46.69,4.99,9.12,60.8,29,30.0,delivered,,3.0
1796,7150,100,12,2024-01-27 19:36:29,Dragon Roll,1,13.77,4.99,2.73,21.49,56,72.0,delivered,,4.0
1797,4329,92,5,2024-01-27 19:41:36,"Classic Cheeseburger, 10-Piece Wings, Kung Pao Chicken",3,61.04,4.99,6.41,72.44,27,,cancelled,Customer changed mind,
1798,3143,10,42,2024-01-27 19:48:30,Butter Chicken,1,19.51,4.99,4.26,28.76,44,39.0,delivered,,4.0
1799,863,9,4,2024-01-27 19:51:36,Pad Thai,1,12.25,4.99,1.98,19.22,15,,cancelled,Restaurant too busy,
1800,7198,1,28,2024-01-27 19:56:54,"Acai Bowl, Margherita Pizza, General Tso's Chicken, Chicken Tenders Basket",4,51.39,4.99,13.51,69.89,51,59.0,delivered,,3.0
1801,110,48,2,2024-01-27 19:57:20,"Pho Bo, Pepperoni Pizza Large, Classic Cheeseburger",3,47.12,4.99,7.2,59.31,39,28.0,delivered,,5.0
1802,6580,91,30,2024-01-27 20:27:25,"Classic Cheeseburger, Chicken Burrito Bowl",2,33.99,4.99,4.72,43.7,41,41.0,delivered,,4.0
1803,4486,67,11,2024-01-27 20:35:52,"Pad Thai, Pepperoni Pizza Large, Dragon Roll, Green Curry",4,80.33,4.99,27.64,112.96,41,42.0,delivered,,4.0
1804,2407,97,35,2024-01-27 20:45:26,"BBQ Pulled Pork Sandwich, Kung Pao Chicken, Chicken Tenders Basket",3,31.87,4.99,0.56,37.42,22,25.0,delivered,,4.0
1805,3499,51,40,2024-01-27 20:48:08,Classic Cheeseburger,1,13.87,4.99,1.52,20.38,46,49.0,delivered,,3.0
1806,3884,36,40,2024-01-27 20:56:06,"Chicken Burrito Bowl, Pho Bo, Classic Cheeseburger",3,28.62,4.99,1.04,34.65,24,24.0,delivered,,3.0
1807,7247,69,41,2024-01-27 20:56:17,"Salmon Roll Combo, Chicken Tenders Basket, Margherita Pizza, Butter Chicken",4,72.45,4.99,18.44,95.88,39,35.0,delivered,,4.0
1808,5149,25,4,2024-01-27 20:58:53,Pho Bo,1,11.63,4.99,3.38,20.0,18,21.0,delivered,,4.0
1809,1685,99,31,2024-01-27 20:58:58,"Green Curry, Dragon Roll, Caesar Salad",3,20.31,4.99,3.74,29.04,28,38.0,delivered,,5.0
1810,7406,88,28,2024-01-27 21:01:51,"Pad Thai, 10-Piece Wings, BBQ Pulled Pork Sandwich",3,56.86,4.99,9.44,71.29,40,37.0,delivered,,5.0
1811,5393,109,23,2024-01-27 21:04:56,"Butter Chicken, Classic Cheeseburger",2,16.93,4.99,3.54,25.46,37,29.0,delivered,,3.0
1812,289,29,30,2024-01-27 21:18:16,"Pepperoni Pizza Large, Pho Bo",2,19.09,4.99,3.78,27.86,27,,cancelled,Customer changed mind,
1813,1611,91,35,2024-01-27 21:45:18,"Salmon Roll Combo, Lamb Vindaloo",2,34.24,4.99,4.75,43.98,31,32.0,delivered,,3.0
1814,6735,80,16,2024-01-27 21:47:44,"Lamb Vindaloo, Acai Bowl",2,29.97,4.99,5.36,40.32,45,54.0,delivered,,4.0
1815,1821,57,21,2024-01-27 21:48:45,"Butter Chicken, Green Curry",2,21.76,4.99,2.74,29.49,19,15.0,delivered,,4.0
1816,3783,31,37,2024-01-27 21:51:37,"Pad Thai, General Tso's Chicken",2,26.08,4.99,1.56,32.63,33,29.0,delivered,,4.0
1817,6998,110,24,2024-01-27 22:03:19,"Salmon Roll Combo, Brisket Plate",2,12.65,4.99,1.35,18.99,36,39.0,delivered,,3.0
1818,4621,98,29,2024-01-27 22:10:01,Pepperoni Pizza Large,1,8.0,4.99,1.02,14.01,50,55.0,delivered,,4.0
1819,3771,111,39,2024-01-27 22:35:35,"Green Curry, Brisket Plate, Pho Bo",3,26.83,4.99,2.78,34.6,41,54.0,delivered,,5.0
1820,7665,1,33,2024-01-27 22:42:09,"Margherita Pizza, Pepperoni Pizza Large",2,18.99,4.99,4.47,28.45,47,44.0,delivered,,3.0
1821,6456,39,24,2024-01-28 11:21:48,Pepperoni Pizza Large,1,10.57,4.99,2.21,17.77,23,26.0,delivered,,4.0
1822,444,109,1,2024-01-28 11:25:06,Chicken Burrito Bowl,1,8.95,4.99,0.63,14.57,38,48.0,delivered,,3.0
1823,1589,79,33,2024-01-28 11:26:02,Chicken Burrito Bowl,1,17.93,4.99,2.07,24.99,42,56.0,delivered,,4.0
1824,372,98,33,2024-01-28 11:42:47,"Pho Bo, Classic Cheeseburger, Dragon Roll",3,32.13,4.99,7.04,44.16,29,31.0,delivered,,3.0
1825,6633,78,8,2024-01-28 11:44:34,"Acai Bowl, Pho Bo, Chicken Tenders Basket, Margherita Pizza",4,54.07,4.99,20.14,79.2,36,34.0,delivered,,4.0
1826,3700,97,14,2024-01-28 11:55:17,"BBQ Pulled Pork Sandwich, Acai Bowl",2,28.05,4.99,0.0,33.04,37,40.0,delivered,,3.0
1827,3420,61,28,2024-01-28 12:04:33,"Butter Chicken, Pad Thai, Lamb Vindaloo",3,31.4,4.99,3.69,40.08,29,28.0,delivered,,3.0
1828,977,6,7,2024-01-28 12:07:03,Chicken Tenders Basket,1,17.16,4.99,2.54,24.69,44,39.0,delivered,,5.0
1829,889,46,20,2024-01-28 12:13:14,"Margherita Pizza, Classic Cheeseburger, Butter Chicken",3,24.73,4.99,1.38,31.1,17,20.0,delivered,,5.0
1830,7706,9,16,2024-01-28 12:20:06,"General Tso's Chicken, Brisket Plate, Caesar Salad, Classic Cheeseburger",4,56.63,4.99,11.06,72.68,39,43.0,delivered,,3.0
1831,2312,5,25,2024-01-28 12:21:11,Pad Thai,1,10.83,4.99,2.29,18.11,30,35.0,delivered,,4.0
1832,3323,55,22,2024-01-28 12:40:06,"General Tso's Chicken, Salmon Roll Combo",2,35.57,4.99,4.65,45.21,40,38.0,delivered,,5.0
1833,6060,39,45,2024-01-28 12:47:09,"BBQ Pulled Pork Sandwich, Kung Pao Chicken",2,16.27,4.99,4.68,25.94,33,37.0,delivered,,4.0
1834,817,75,10,2024-01-28 12:55:08,"Classic Cheeseburger, Brisket Plate",2,21.21,4.99,3.36,29.56,27,24.0,delivered,,2.0
1835,4206,108,13,2024-01-28 13:00:38,"Brisket Plate, Pepperoni Pizza Large, Dragon Roll, General Tso's Chicken",4,43.99,4.99,12.81,61.79,46,42.0,delivered,,3.0
1836,692,69,43,2024-01-28 13:06:34,Classic Cheeseburger,1,19.23,4.99,2.94,27.16,55,50.0,delivered,,4.0
1837,4269,23,11,2024-01-28 13:16:09,"Pad Thai, Dragon Roll, Classic Cheeseburger",3,52.18,4.99,5.05,62.22,29,32.0,delivered,,4.0
1838,2496,58,2,2024-01-28 13:26:01,"Pepperoni Pizza Large, Classic Cheeseburger, Chicken Burrito Bowl, Pad Thai",4,58.98,4.99,16.09,80.06,34,33.0,delivered,,4.0
1839,6644,55,23,2024-01-28 13:26:39,"Pad Thai, Pepperoni Pizza Large, Acai Bowl",3,50.09,4.99,14.8,69.88,27,26.0,delivered,,3.0
1840,2750,14,1,2024-01-28 13:45:55,Green Curry,1,10.04,4.99,3.25,18.28,43,47.0,delivered,,4.0
